Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Kosovo,XKX,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Kosovo,XKX,"Population, total",SP.POP.TOTL,1788878,1790133,1786038,1761985
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.551959331708446,-8.85527888535746,1.30805650896015,8.17775584614964
Kuwait,KWT,"International tourism, number of arrivals",ST.INT.ARVL,8565000,2161000,..,..
Kuwait,KWT,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Kuwait,KWT,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,700000000,397000000,..,..
Kuwait,KWT,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,15839000000,6696000000,..,..
Kuwait,KWT,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,1.64484818797619,1.10510263094138,..,..
Kuwait,KWT,"Population, total",SP.POP.TOTL,4441100,4360444,4250114,4268873
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.60062566646762,-8.39836429561723,6.1676384275106,7.02220882554305
Kyrgyz Republic,KGZ,"International tourism, number of arrivals",ST.INT.ARVL,8508000,..,..,..
Kyrgyz Republic,KGZ,"International tourism, number of departures",ST.INT.DPRT,5314000,..,..,..
Kyrgyz Republic,KGZ,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,644000000,151000000,..,..
Kyrgyz Republic,KGZ,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,391000000,89000000,..,..
Kyrgyz Republic,KGZ,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,22.7821221029222,8.00683978454576,..,..
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,6456200,6579900,6691800,6803300
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.4577350924848,0.503031829708618,2.52835100102986,2.70742652740685
Lao PDR,LAO,"International tourism, number of arrivals",ST.INT.ARVL,4791000,886400.024414063,..,..
Lao PDR,LAO,"International tourism, number of departures",ST.INT.DPRT,2690000,707000,..,..
Lao PDR,LAO,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,935000000,213000000,..,..
Lao PDR,LAO,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,1011000000,251000000,..,..
Lao PDR,LAO,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,13.9438000244009,3.5133178730788,..,..
Lao PDR,LAO,"Population, total",SP.POP.TOTL,7212053,7319399,7425057,7529475
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.56970388771063,-2.20298533825142,4.06401610355167,1.97618596077666
Latvia,LVA,"International tourism, number of arrivals",ST.INT.ARVL,8342000,3204000,..,..
Latvia,LVA,"International tourism, number of departures",ST.INT.DPRT,2384000,690000,..,..
Latvia,LVA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,1016000000,430000000,..,..
Latvia,LVA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,748000000,301000000,..,..
Latvia,LVA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Latvia,LVA,"Population, total",SP.POP.TOTL,1913822,1900449,1884490,1883379
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.91492472851026,-21.3998996914321,-7.00123862514116,..
Lebanon,LBN,"International tourism, number of arrivals",ST.INT.ARVL,1936000,..,..,..
Lebanon,LBN,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Lebanon,LBN,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,8593000000,2353000000,..,..
Lebanon,LBN,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,6338000000,1671000000,..,..
Lebanon,LBN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,47.8734821805108,27.0025958418371,..,..
Lebanon,LBN,"Population, total",SP.POP.TOTL,5781907,5662923,5592631,5489739
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.76422598134711,-5.61940242631856,1.55767983330564,0.591917768214742
Lesotho,LSO,"International tourism, number of arrivals",ST.INT.ARVL,1142000,..,..,..
Lesotho,LSO,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Lesotho,LSO,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,21000000,5000000,..,..
Lesotho,LSO,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,319000000,276000000,..,..
Lesotho,LSO,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Lesotho,LSO,"Population, total",SP.POP.TOTL,2225702,2254100,2281454,2305825
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.46729763532686,-2.98249127649473,4.98671283481617,4.80811346098886
Liberia,LBR,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
Liberia,LBR,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Liberia,LBR,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,1899999.97615814,..,..,..
Liberia,LBR,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,5699999.80926514,..,..,..
Liberia,LBR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Liberia,LBR,"Population, total",SP.POP.TOTL,4985289,5087584,5193416,5302681
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-11.1956945908638,-29.7871479885529,31.3725154401954,-1.23698194418768
Libya,LBY,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
Libya,LBY,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Libya,LBY,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
Libya,LBY,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,..,..,..
Libya,LBY,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Libya,LBY,"Population, total",SP.POP.TOTL,6569088,6653942,6735277,6812341
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..
Liechtenstein,LIE,"International tourism, number of arrivals",ST.INT.ARVL,98099.9984741211,58400.0015258789,..,..
Liechtenstein,LIE,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Liechtenstein,LIE,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
Liechtenstein,LIE,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,..,..,..
Liechtenstein,LIE,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,38482,38756,39039,39327
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.62510313907674,-0.0220737420901997,5.98084808454942,1.88779539520947
Lithuania,LTU,"International tourism, number of arrivals",ST.INT.ARVL,6150000,2284000,..,..
Lithuania,LTU,"International tourism, number of departures",ST.INT.DPRT,4881000,1643000,..,..
Lithuania,LTU,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,1492000000,470000000,..,..
Lithuania,LTU,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,1388000000,438000000,..,..
Lithuania,LTU,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Lithuania,LTU,"Population, total",SP.POP.TOTL,2794137,2794885,2800839,2833000
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.31992520093738,-0.797435589222587,5.10245544656804,1.5487146161739
Luxembourg,LUX,"International tourism, number of arrivals",ST.INT.ARVL,1041000,525000,..,..
Luxembourg,LUX,"International tourism, number of departures",ST.INT.DPRT,2548000,1460000,..,..
Luxembourg,LUX,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,5177000000,4189000000,..,..
Luxembourg,LUX,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,3243000000,2420000000,..,..
Luxembourg,LUX,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,4.04489029095854,3.058807441528,..,..
Luxembourg,LUX,"Population, total",SP.POP.TOTL,620001,630419,640064,650774
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.51193784642786,-54.2359000204747,19.267056376875,-26.7614226589939
"Macao SAR, China",MAC,"International tourism, number of arrivals",ST.INT.ARVL,39406000,5897000,..,..
"Macao SAR, China",MAC,"International tourism, number of departures",ST.INT.DPRT,1765000,125000,..,..
"Macao SAR, China",MAC,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,40591000000,9360000000,..,..
"Macao SAR, China",MAC,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,1922000000,845000000,..,..
"Macao SAR, China",MAC,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,90.3622324071874,60.2732935216053,..,..
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,663653,676283,686607,695168
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.41123213007131,-7.13767162152631,5.7396157375873,3.796204884456
Madagascar,MDG,"International tourism, number of arrivals",ST.INT.ARVL,486000,87099.9984741211,..,..
Madagascar,MDG,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Madagascar,MDG,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,747000000,145000000,..,..
Madagascar,MDG,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,177000000,79000000,..,..
Madagascar,MDG,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,23.299817182059,7.80155066853256,..,..
Madagascar,MDG,"Population, total",SP.POP.TOTL,27533134,28225177,28915653,29611714
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.44818133617287,0.799998330902724,2.75140260887528,0.923436290107489
Malawi,MWI,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
Malawi,MWI,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Malawi,MWI,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,55000000,30000000,..,..
Malawi,MWI,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,139000000,83000000,..,..
Malawi,MWI,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,4.28567128239419,2.75973402921408,..,..
Malawi,MWI,"Population, total",SP.POP.TOTL,18867337,19377061,19889742,20405317
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.41318742129586,-5.53443529719299,3.09216261593808,8.69434320308062
Malaysia,MYS,"International tourism, number of arrivals",ST.INT.ARVL,26101000,4333000,..,..
Malaysia,MYS,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Malaysia,MYS,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,19828000000,3004000000,..,..
Malaysia,MYS,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,12385000000,4820000000,..,..
Malaysia,MYS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,9.3135989258042,1.62618869673882,..,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,32804020,33199993,33573874,33938221
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.0974660145221,-33.4927957864882,41.7451005464201,12.2994864688899
Maldives,MDV,"International tourism, number of arrivals",ST.INT.ARVL,1703000,555000,..,..
Maldives,MDV,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Maldives,MDV,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,3157000000,1398000000,..,..
Maldives,MDV,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,349000000,92000000,..,..
Maldives,MDV,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,84.7379262431625,78.8690076112034,..,..
Maldives,MDV,"Population, total",SP.POP.TOTL,504508,514438,521457,523787
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.75616080770808,-1.235450447077,3.05261356942125,3.68748409792643
Mali,MLI,"International tourism, number of arrivals",ST.INT.ARVL,217000,..,..,..
Mali,MLI,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Mali,MLI,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
Mali,MLI,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,..,..,..
Mali,MLI,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Mali,MLI,"Population, total",SP.POP.TOTL,20567424,21224040,21904983,22593590
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.0088254503099,-8.61249055076287,11.8059030682449,6.85101125606155
Malta,MLT,"International tourism, number of arrivals",ST.INT.ARVL,3519000,718000,..,..
Malta,MLT,"International tourism, number of departures",ST.INT.DPRT,774000,218000,..,..
Malta,MLT,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,1897000000,418000000,..,..
Malta,MLT,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,530000000,127000000,..,..
Malta,MLT,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Malta,MLT,"Population, total",SP.POP.TOTL,504062,515332,518536,523417
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.8392136821142,-1.84159642400449,1.11479505810898,1.49999706263944
Marshall Islands,MHL,"International tourism, number of arrivals",ST.INT.ARVL,6099.99990463257,..,..,..
Marshall Islands,MHL,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Marshall Islands,MHL,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
Marshall Islands,MHL,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,..,..,..
Marshall Islands,MHL,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,44728,43413,42050,41569
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.29663735736754,-0.938516150524208,2.44536827261913,5.1999999944745
Mauritania,MRT,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
Mauritania,MRT,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Mauritania,MRT,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,11199999.8092651,5500000,..,..
Mauritania,MRT,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,31000000,18000000,..,..
Mauritania,MRT,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,0.542632175967904,0.229888482112193,..,..
Mauritania,MRT,"Population, total",SP.POP.TOTL,4383849,4498604,4614974,4736139
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.89128499346516,-14.5973979957037,3.39938010037085,8.69073512401974
Mauritius,MUS,"International tourism, number of arrivals",ST.INT.ARVL,1418000,316000,..,..
Mauritius,MUS,"International tourism, number of departures",ST.INT.DPRT,320000,65000,..,..
Mauritius,MUS,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,1779000000,466000000,..,..
Mauritius,MUS,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,578000000,205000000,..,..
Mauritius,MUS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,38.4923958461307,16.7722463171788,..,..
Mauritius,MUS,"Population, total",SP.POP.TOTL,1265985,1266014,1266334,1262523
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.199047772272948,-7.98791234014749,4.72056529768081,3.0623801901065
Mexico,MEX,"International tourism, number of arrivals",ST.INT.ARVL,97406000,51128000,..,..
Mexico,MEX,"International tourism, number of departures",ST.INT.DPRT,82752000,36056000,..,..
Mexico,MEX,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,24573000000,10996000000,..,..
Mexico,MEX,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,9881000000,3475000000,..,..
Mexico,MEX,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,5.1440521309007,2.58107329001308,..,..
Mexico,MEX,"Population, total",SP.POP.TOTL,125085311,125998302,126705138,127504125
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.17479922829746,-1.76541515225117,-3.18818719740072,-0.619574793193181
"Micronesia, Fed. Sts.",FSM,"International tourism, number of arrivals",ST.INT.ARVL,18000,..,..,..
"Micronesia, Fed. Sts.",FSM,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,111379,112106,113131,114164
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.5523140853476,-8.27597831976949,13.9299997889786,-5.94803679287602
Moldova,MDA,"International tourism, number of arrivals",ST.INT.ARVL,174000,29000,..,..
